account_id,rf_proba,iso_score,group
A00200,0.0,0.5012146379056608,Normal account
A00201,0.0,0.3827176408625719,Normal account
A00202,0.0,0.4026760969808589,Normal account
A00203,0.0,0.5437428345400876,Normal account
A00204,0.0,0.563036281191452,Normal account
A00205,0.0,0.430384962458325,Normal account
A00206,0.0,0.5040636270436815,Normal account
A00207,0.0,0.3886965372682003,Normal account
A00208,0.0,0.5262075216642013,Normal account
A00209,0.0,0.4072574425288001,Normal account
A00210,0.0,0.4795803559164106,Normal account
A00211,0.0,0.4106350308779565,Normal account
A00212,0.0,0.4157590122323624,Normal account
A00213,0.0,0.4390616512188975,Normal account
A00214,0.0,0.4278482379162373,Normal account
A00215,0.0,0.4000039162276104,Normal account
A00216,0.0,0.4915577124586249,Normal account
A00217,0.0,0.4708680025874333,Normal account
A00218,0.0,0.4208826944001825,Normal account
A00219,0.0,0.4286512407472753,Normal account
A00220,0.0,0.397870738782759,Normal account
A00221,0.0,0.3986233424857012,Normal account
A00222,0.0,0.4147337855779094,Normal account
A00223,0.0,0.4503538696331339,Normal account
A00224,0.0,0.4130940883133571,Normal account
A00225,0.0,0.404201857218336,Normal account
A00226,0.0,0.5927252462587244,Normal account
A00227,0.0,0.4101257953053898,Normal account
A00228,0.0,0.3936932835884409,Normal account
A00229,0.0,0.4635871180814202,Normal account
A00230,0.0,0.5078569705646749,Normal account
A00231,0.0,0.4242706124406872,Normal account
A00232,0.0,0.4074572231481834,Normal account
A00233,0.0,0.5098783682414435,Normal account
A00234,0.0,0.4277967140548196,Normal account
A00235,0.0,0.4067235253575717,Normal account
A00236,0.0,0.3981826360925559,Normal account
A00237,0.0,0.4346083641661384,Normal account
A00238,0.0,0.4660315464494656,Normal account
A00239,1.0,0.8076338515194437,True positive (obvious)
A00240,0.0,0.3969921095817526,Normal account
A00241,0.0,0.3930378555540158,Normal account
A00242,0.0,0.4090383378166868,Normal account
A00243,0.0,0.4187364378799242,Normal account
A00244,0.0,0.4047289929344402,Normal account
A00245,0.0,0.4110733845954568,Normal account
A00246,0.0,0.4415551313424585,Normal account
A00247,0.0,0.4767242925326899,Normal account
A00248,0.0,0.4727062410250902,Normal account
A00249,0.0,0.457952989238338,Normal account
A00250,0.0,0.3997703040091084,Normal account
A00251,0.0,0.4006270138656393,Normal account
A00252,0.0,0.4365578205776259,Normal account
A00253,0.0,0.5084643956381806,Normal account
A00254,0.0,0.4475357630909937,Normal account
A00255,0.0,0.3950720843352898,Normal account
A00256,0.0,0.4533253827925682,Normal account
A00257,0.0,0.4799276337736321,Normal account
A00258,0.0,0.512351381722822,Normal account
A00259,0.0,0.3916461017838774,Normal account
A00260,1.0,0.7965762522698572,True positive (obvious)
A00261,0.0,0.4747685003981295,Normal account
A00262,0.0,0.4698760381087877,Normal account
A00263,0.0,0.5000912688371538,Normal account
A00264,0.0,0.4515255343744387,Normal account
A00265,0.0,0.4159633571232451,Normal account
A00266,0.0,0.3786976041957232,Normal account
A00267,0.0,0.4295409961298445,Normal account
A00268,0.0,0.4852624122868609,Normal account
A00269,0.0,0.5333646548745015,Normal account
A00270,0.0,0.524390060230503,Normal account
A00271,0.0,0.4188351672338574,Normal account
A00272,0.0,0.5588660889328737,Normal account
A00273,0.0,0.3847722908715392,Normal account
A00274,0.0,0.4342829896895923,Normal account
A00275,0.0,0.4138379865919563,Normal account
A00276,0.0,0.4367051107112489,Normal account
A00277,0.0,0.4126135997304911,Normal account
A00278,0.0,0.4131303778848573,Normal account
A00279,0.0,0.3965347828564052,Normal account
A00280,0.0,0.5696192338869146,Normal account
A00281,0.0,0.3873196129004909,Normal account
A00282,0.0,0.4684329117601672,Normal account
A00283,0.0,0.4117803501674108,Normal account
A00284,0.0,0.402960335976799,Normal account
A00285,0.0,0.468512861004663,Normal account
A00286,0.0,0.4966919820835807,Normal account
A00287,0.0,0.4073940494289729,Normal account
A00288,0.0,0.4640554368115421,Normal account
A00289,0.0,0.4778301463528689,Normal account
A00290,0.0,0.4219301585242236,Normal account
A00291,0.0,0.5004245344765756,Normal account
A00292,0.0,0.4857986189505149,Normal account
A00293,1.0,0.801382771790485,True positive (obvious)
A00294,0.0,0.4041389815693071,Normal account
A00295,0.0,0.4572854418691789,Normal account
A00296,0.0,0.3941018937730435,Normal account
A00297,0.0,0.4191508009533993,Normal account
A00298,0.0,0.4578550405575051,Normal account
A00299,0.0,0.4942847005658369,Normal account
A00300,0.0,0.4221170157859479,Normal account
A00301,0.0,0.4971674719380324,Normal account
A00302,0.0,0.393388615566773,Normal account
A00303,0.0,0.3815582497088002,Normal account
A00304,0.0,0.4767354036155063,Normal account
A00305,0.0,0.4295007774932952,Normal account
A00306,0.0,0.4101644114531168,Normal account
A00307,0.0,0.4504313920010227,Normal account
A00308,0.0,0.396684517448304,Normal account
A00309,0.0,0.550044261162568,Normal account
A00310,0.0,0.416580333497633,Normal account
A00311,0.0,0.4042872858317934,Normal account
A00312,0.0,0.4157657089204431,Normal account
A00313,0.0,0.401884870779689,Normal account
A00314,0.0,0.4274282548380016,Normal account
A00315,0.0,0.40947527287481,Normal account
A00316,0.0,0.3916563266692827,Normal account
A00317,0.0,0.4043996090126334,Normal account
A00318,0.0,0.4725655345611697,Normal account
A00319,0.0,0.4070783179133743,Normal account
A00320,0.0,0.3863126098182941,Normal account
A00321,0.0,0.3906475048798589,Normal account
A00322,0.0,0.413336985348097,Normal account
A00323,0.0,0.4289512974426075,Normal account
A00324,0.0,0.4392898903977755,Normal account
A00325,0.0,0.4783722846794552,Normal account
A00326,0.0,0.3953939827850962,Normal account
A00327,0.0,0.4606163752006118,Normal account
A00328,0.0,0.4530675139885627,Normal account
A00329,0.0,0.4100917155025909,Normal account
A00330,0.0,0.5203542794748628,Normal account
A00331,0.0,0.4479311698233184,Normal account
A00332,0.0,0.4028526364883321,Normal account
A00333,0.0,0.4474904380944313,Normal account
A00334,0.0,0.5295754276878106,Normal account
A00335,0.0,0.3842057441540982,Normal account
A00336,0.0,0.492760186184551,Normal account
A00337,0.0,0.4764183735933481,Normal account
A00338,0.0,0.4674155821522442,Normal account
A00339,0.0,0.4664856693005735,Normal account
A00340,0.0,0.5508831582590719,Normal account
A00341,0.0,0.4473713736640871,Normal account
A00342,0.0,0.4422870175914093,Normal account
A00343,0.0,0.4082075234057178,Normal account
A00344,0.0,0.4049588815327011,Normal account
A00345,0.0,0.4127950959881102,Normal account
A00346,0.0,0.4260674383216005,Normal account
A00347,0.0,0.3999100258989326,Normal account
A00348,0.0,0.4357200630393846,Normal account
A00349,0.0,0.4887503972073853,Normal account
A00350,0.0,0.405298242291159,Normal account
A00351,0.0,0.4126709279362253,Normal account
A00352,0.0,0.4312325590862516,Normal account
A00353,0.0,0.3877701593192121,Normal account
A00354,0.0,0.4463289758308027,Normal account
A00355,0.0,0.4206081358720607,Normal account
A00356,0.0,0.3870693725447037,Normal account
A00357,0.0,0.4066868054781231,Normal account
A00358,0.0,0.4100065569523547,Normal account
A00359,0.0,0.3867861787053703,Normal account
A00360,0.0,0.4018429205379391,Normal account
A00361,0.0,0.5521235348041219,Normal account
A00362,0.0,0.529397432029569,Normal account
A00363,0.0,0.4766354593417892,Normal account
A00364,0.0,0.4541743687814636,Normal account
A00365,0.0,0.3875053471442267,Normal account
A00366,0.0,0.4322335386405628,Normal account
A00367,0.0,0.4542731012533013,Normal account
A00368,0.0,0.4107250129636717,Normal account
A00369,0.0,0.4105111256698117,Normal account
A00370,0.0,0.3969730752978537,Normal account
A00371,0.0,0.4232463987148123,Normal account
A00372,0.0,0.3993677189801814,Normal account
A00373,0.0,0.4556528656057137,Normal account
A00374,0.0,0.572067062505686,Normal account
A00375,0.0,0.467522636443237,Normal account
A00376,0.0,0.3817147899281293,Normal account
A00377,0.0,0.528534749568191,Normal account
A00378,0.0,0.4411062495059374,Normal account
A00379,0.0,0.4269064763014998,Normal account
A00380,0.0,0.4263926126855213,Normal account
A00381,0.0,0.4461879074170966,Normal account
A00382,0.0,0.3797935134465855,Normal account
A00383,0.0,0.4076451146050535,Normal account
A00384,0.0,0.4217378557887541,Normal account
A00385,0.0,0.3874552525937121,Normal account
A00386,0.0,0.4762035600651539,Normal account
A00387,0.0,0.4163403863628367,Normal account
A00388,0.0,0.570075467321343,Normal account
A00389,0.0,0.3971602947224597,Normal account
A00390,0.0,0.4411136158119044,Normal account
A00391,0.0,0.4713661395510109,Normal account
A00392,0.0,0.3997076149178334,Normal account
A00393,0.0,0.4544534745422875,Normal account
A00394,0.0,0.4561985614248283,Normal account
A00395,0.0,0.4282798388150272,Normal account
A00396,0.0,0.4124930016932929,Normal account
A00397,0.0,0.4345468303442967,Normal account
A00398,0.0,0.3924613183276703,Normal account
A00399,0.0,0.4546816179132845,Normal account
A00400,0.0,0.5266796179155353,Normal account
A00401,0.0,0.4563845032213189,Normal account
A00402,0.0,0.3930633625790228,Normal account
A00403,0.0,0.5441139147885697,Normal account
A00404,0.0,0.488682011888548,Normal account
A00405,0.0,0.40575763515938,Normal account
A00406,0.0,0.3916025321231516,Normal account
A00407,0.0,0.4070609835957997,Normal account
A00408,0.0,0.6648506724475083,Normal account
A00409,0.0,0.4430399983736111,Normal account
A00410,0.0,0.4103544610370215,Normal account
A00411,0.0,0.3878045374457569,Normal account
A00412,0.0,0.5204042098877488,Normal account
A00413,0.0,0.4412932471394639,Normal account
A00414,0.0,0.5034562517916114,Normal account
A00415,0.0,0.5217159251640682,Normal account
A00416,0.0,0.5788659475545249,Normal account
A00417,0.0,0.48761305112659,Normal account
A00418,0.0,0.3855047984045578,Normal account
A00419,0.0,0.5053972949309922,Normal account
A00420,0.0,0.4181387580743075,Normal account
A00421,0.0,0.508992486770179,Normal account
A00422,0.0,0.509481289603516,Normal account
A00423,0.0,0.4626403906477563,Normal account
A00424,0.0,0.4133770325330879,Normal account
A00425,0.0,0.4408038454399475,Normal account
A00426,0.0,0.4740537707163728,Normal account
A00427,0.0,0.3985501014165039,Normal account
A00428,0.0,0.4691458303272356,Normal account
A00429,0.0,0.4702845080524565,Normal account
A00430,0.0,0.4405540542936685,Normal account
A00431,0.0,0.4128977692883674,Normal account
A00432,0.0,0.4126915243869588,Normal account
A00433,0.0,0.4213740286780377,Normal account
A00434,0.0,0.4783961243437853,Normal account
A00435,0.0,0.4008295844081393,Normal account
A00436,0.0,0.5193916752449795,Normal account
A00437,0.0,0.413495844389745,Normal account
A00438,0.0,0.3982344713263457,Normal account
A00439,0.0,0.4564461189518878,Normal account
A00440,0.0,0.3915813626658564,Normal account
A00441,0.0,0.4586651676632033,Normal account
A00442,0.0,0.4616388330871395,Normal account
A00443,0.0,0.4038263142558062,Normal account
A00444,0.0,0.3918662006980063,Normal account
A00445,0.0,0.3798862529239186,Normal account
A00446,0.0,0.4307370132463933,Normal account
A00447,0.0,0.5004309209875658,Normal account
A00448,0.0,0.5120640415294246,Normal account
A00449,0.0,0.5905543193276832,Normal account
A00450,0.0,0.6510520126558412,Normal account
A00451,0.0,0.4902261824935801,Normal account
A00452,0.0,0.3933043844024636,Normal account
A00453,0.0,0.4405238081734189,Normal account
A00454,0.0,0.5361319615468363,Normal account
A00455,0.0,0.4119185382480347,Normal account
A00456,0.0,0.4215994920821605,Normal account
A00457,0.0,0.3936337380074378,Normal account
A00458,0.0,0.4111488260595601,Normal account
A00459,0.0,0.3942410373341842,Normal account
A00460,0.0,0.5177979987727442,Normal account
A00461,0.0,0.5488999211785741,Normal account
A00462,0.0,0.5484844051110334,Normal account
A00463,0.0,0.4208772206322199,Normal account
A00464,0.0,0.443732513545829,Normal account
A00465,0.0,0.3838803959493663,Normal account
A00466,0.0,0.4002356544429587,Normal account
A00467,0.0,0.4388356517372452,Normal account
A00468,0.0,0.4807819763239701,Normal account
A00469,0.0,0.3950620157090675,Normal account
A00470,0.0,0.3896911711212378,Normal account
A00471,0.0,0.3850594814430558,Normal account
A00472,0.0,0.4658233576777283,Normal account
A00473,0.0,0.5399452516447409,Normal account
A00474,0.0,0.4040325232287932,Normal account
A00475,0.0,0.4103584502449336,Normal account
A00476,0.0,0.3932884779782445,Normal account
A00477,0.0,0.4888837185249691,Normal account
A00478,0.0,0.4174218514074133,Normal account
A00479,0.0,0.5156554979277234,Normal account
A00480,0.0,0.4229638501894683,Normal account
A00481,0.0,0.4003419766106436,Normal account
A00482,0.0,0.4371884098186088,Normal account
A00483,0.0,0.5301003729210259,Normal account
A00484,0.0,0.5037064725372689,Normal account
A00485,0.0,0.4252483571480502,Normal account
A00486,0.0,0.4709928643181421,Normal account
A00487,0.0,0.453657412796761,Normal account
A00488,0.0,0.4302483317025144,Normal account
A00489,0.0,0.4791623228235321,Normal account
A00490,0.0,0.4227915362417065,Normal account
A00491,0.0,0.4445364611235542,Normal account
A00492,0.0,0.4382015031993727,Normal account
A00493,0.0,0.4055400094235928,Normal account
A00494,0.0,0.4556313876929677,Normal account
A00495,0.0,0.3871519607058373,Normal account
A00496,0.0,0.4335619473997972,Normal account
A00497,0.0,0.3828822660907621,Normal account
A00498,0.0,0.3832419418874032,Normal account
A00499,0.0,0.4105981325781908,Normal account
A00500,0.0,0.4255314146994121,Normal account
A00501,0.0,0.4125645868793097,Normal account
A00502,0.0,0.3839665409005294,Normal account
A00503,0.0,0.4211461412384737,Normal account
A00504,0.0,0.4505729900458893,Normal account
A00505,0.0,0.4152072378478136,Normal account
A00506,0.0,0.4289796191386868,Normal account
A00507,0.0,0.4413067345761337,Normal account
A00508,0.0,0.47224486426651,Normal account
A00509,0.0,0.5066045707142699,Normal account
A00510,0.0,0.4899982253007749,Normal account
A00511,0.0,0.5219366463157509,Normal account
A00512,0.0,0.5691502050185177,Normal account
A00513,0.0,0.4842165007810058,Normal account
A00514,0.0,0.5346602569703,Normal account
A00515,0.0,0.4119150832452964,Normal account
A00516,0.0,0.3922387899142527,Normal account
A00517,0.0,0.4144949880674116,Normal account
A00518,0.0,0.5076744700327529,Normal account
A00519,0.0,0.4786096681880599,Normal account
A00520,0.0,0.3895521372054937,Normal account
A00521,0.0,0.405038699255987,Normal account
A00522,0.0,0.4167573166880227,Normal account
A00523,0.0,0.3990765614118709,Normal account
A00524,0.0,0.4784538812059158,Normal account
A00525,0.0,0.3940056154736659,Normal account
A00526,0.0,0.4572454733031973,Normal account
A00527,0.0,0.3947634759104958,Normal account
A00528,0.0,0.3978570689872008,Normal account
A00529,0.0,0.3969716518711731,Normal account
A00530,0.0,0.4195784498166239,Normal account
A00531,0.0,0.415610999074647,Normal account
A00532,0.0,0.400700516151864,Normal account
A00533,0.0,0.4136371909856461,Normal account
A00534,0.0,0.4600985843695474,Normal account
A00535,0.0,0.4230638072836429,Normal account
A00536,0.0,0.4161462249977439,Normal account
A00537,0.0,0.3941062269327087,Normal account
A00538,0.0,0.3870449712676829,Normal account
A00539,0.0,0.3915937553802158,Normal account
A00540,0.0,0.3869661561151038,Normal account
A00541,0.0,0.4379545376688085,Normal account
A00542,0.0,0.5832728100558319,Normal account
A00543,0.0,0.4745980057334245,Normal account
A00544,0.0,0.4961051279202593,Normal account
A00545,0.0,0.3853731030793248,Normal account
A00546,0.0,0.4105429210565673,Normal account
A00547,0.0,0.484906565904239,Normal account
A00548,0.0,0.4292013963153606,Normal account
A00549,0.0,0.3972457135524147,Normal account
A00550,0.0,0.4573090645986062,Normal account
A00551,0.0,0.4580363044068467,Normal account
A00552,0.0,0.4127374168035416,Normal account
A00553,0.0,0.4419334081992503,Normal account
A00554,0.0,0.4824167805466645,Normal account
A00555,0.0,0.469026708304939,Normal account
A00556,0.0,0.4266073283481049,Normal account
A00557,0.0,0.4292230933266572,Normal account
A00558,0.0,0.5298396367793604,Normal account
A00559,0.0,0.4011587057043143,Normal account
A00560,0.0,0.5259096081768333,Normal account
A00561,0.0,0.4228387479130642,Normal account
A00562,0.0,0.4065906959344353,Normal account
A00563,0.0,0.3931405648168236,Normal account
A00564,0.0,0.4009508244901761,Normal account
A00565,0.0,0.4761977242948061,Normal account
A00566,0.0,0.4172797725914237,Normal account
A00567,0.0,0.5307249309610907,Normal account
A00568,0.0,0.3972378659284838,Normal account
A00569,0.0,0.403369748458491,Normal account
A00570,0.0,0.4402444848270582,Normal account
A00571,0.0,0.3988512074071221,Normal account
A00572,0.0,0.3918008710908239,Normal account
A00573,0.0,0.4387467815696627,Normal account
A00574,0.0,0.4284186252500165,Normal account
A00575,0.0,0.428038348568477,Normal account
A00576,0.0,0.4311382762337752,Normal account
A00577,0.0,0.5234605186201311,Normal account
A00578,0.0,0.4097003785994601,Normal account
A00579,0.0,0.3974854601028993,Normal account
A00580,0.0,0.4014153550541428,Normal account
A00581,0.0,0.3787103681224261,Normal account
A00582,0.0,0.4951196509559407,Normal account
A00583,0.0,0.4897978605948452,Normal account
A00584,0.0,0.4225773306330493,Normal account
A00585,0.0,0.4383815482487475,Normal account
A00586,0.0,0.4010231084090733,Normal account
A00587,0.0,0.438066807018854,Normal account
A00588,0.0,0.4992315887980617,Normal account
A00589,0.0,0.520001593526114,Normal account
A00590,0.0,0.4319975887965315,Normal account
A00591,0.0,0.3927608716269921,Normal account
A00592,0.0,0.3907814283962286,Normal account
A00593,0.0,0.4396653536375157,Normal account
A00594,0.0,0.476750709036351,Normal account
A00595,0.0,0.4103325016219319,Normal account
A00596,0.0,0.4051694300038561,Normal account
A00597,0.0,0.4153231762821338,Normal account
A00598,0.0,0.5073492190390432,Normal account
A00599,0.0,0.3990911621103275,Normal account
A00600,0.0,0.4353232579620072,Normal account
A00601,0.0,0.4020139845723036,Normal account
A00602,0.0,0.4054247311132139,Normal account
A00603,0.0,0.4008942662630131,Normal account
A00604,0.0,0.4473353221930164,Normal account
A00605,0.0,0.4086877842030642,Normal account
A00606,0.0,0.4386716126228606,Normal account
A00607,0.0,0.4685576801679451,Normal account
A00608,0.0,0.4070126325616348,Normal account
A00609,0.0,0.4430087616838917,Normal account
A00610,0.0,0.4720783186323294,Normal account
A00611,0.0,0.3887478880712706,Normal account
A00612,0.0,0.4237990768514629,Normal account
A00613,0.0,0.4140764071209271,Normal account
A00614,0.0,0.4008837271529012,Normal account
A00615,0.0,0.3964429532980315,Normal account
A00616,0.0,0.4104146563367266,Normal account
A00617,0.0,0.438992256326075,Normal account
A00618,0.0,0.4927908361516839,Normal account
A00619,0.0,0.5136993852085485,Normal account
A00620,0.0,0.4189367834838712,Normal account
A00621,0.0,0.3862732586400921,Normal account
A00622,0.0,0.4106433102682259,Normal account
A00623,0.0,0.4264134607713122,Normal account
A00624,0.0,0.3948372341119566,Normal account
A00625,0.0,0.4909217640291193,Normal account
A00626,0.0,0.4054920386850916,Normal account
A00627,0.0,0.5554311355940341,Normal account
A00628,0.0,0.4692168097276217,Normal account
A00629,0.0,0.5155754068600581,Normal account
A00630,0.0,0.4015908166532185,Normal account
A00631,0.0,0.392722231478058,Normal account
A00632,0.0,0.4611328950405607,Normal account
A00633,0.0,0.4791223712945753,Normal account
A00634,0.0,0.4782975254899904,Normal account
A00635,0.0,0.4836019755907841,Normal account
A00636,0.0,0.5067681881134057,Normal account
